GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
48305,2011,Lynn County,Texas,5764.0,16.36,607.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0
48305,2012,Lynn County,Texas,5764.0,16.36,612.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0
48305,2013,Lynn County,Texas,5764.0,16.36,618.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0
48305,2014,Lynn County,Texas,5764.0,16.36,623.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0
48305,2015,Lynn County,Texas,5764.0,16.36,629.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,1.0,0.0,0.0,0.16,0,0,0
48305,2016,Lynn County,Texas,5764.0,16.36,634.0,27.74,580.0,39526.0,69900.0,30.5,49.32,1.23,47.29,1.54,0.21,0.05,0.35,0.0,1.0,0.0,0.0,0.16,0,0,0
48307,2000,McCulloch County,Texas,8205.0,22.48,891.0,27.19,386.0,25705.0,34000.0,24.2,70.59,1.5,27.04,0.22,0.17,0.01,0.43,0.04,4.0,4.0,0.45,0.45,0,0,0
48307,2001,McCulloch County,Texas,8205.0,22.48,891.0,27.19,386.0,25705.0,34000.0,24.2,70.59,1.5,27.04,0.22,0.17,0.01,0.43,0.04,2.0,2.0,0.22,0.22,0,0,0
48307,2002,McCulloch County,Texas,8205.0,22.48,891.0,27.19,386.0,25705.0,34000.0,24.2,70.59,1.5,27.04,0.22,0.17,0.01,0.43,0.04,4.0,4.0,0.45,0.45,0,0,0
48307,2003,McCulloch County,Texas,8205.0,22.48,892.0,27.19,386.0,25705.0,34000.0,24.2,70.59,1.5,27.04,0.22,0.17,0.01,0.43,0.04,4.0,4.0,0.45,0.45,0,0,0
48307,2004,McCulloch County,Texas,8205.0,22.48,892.0,27.19,386.0,25705.0,34000.0,24.2,70.59,1.5,27.04,0.22,0.17,0.01,0.43,0.04,7.0,5.0,0.56,0.78,0,0,0
48307,2005,McCulloch County,Texas,7893.0,16.26,892.0,27.06,446.0,36495.0,71200.0,24.9,66.72,1.46,29.9,0.3,1.1,0.0,0.52,0.0,9.0,4.0,0.45,1.01,0,0,0
48307,2006,McCulloch County,Texas,7893.0,16.26,892.0,27.06,446.0,36495.0,71200.0,24.9,66.72,1.46,29.9,0.3,1.1,0.0,0.52,0.0,8.0,2.0,0.22,0.9,0,0,0
48307,2007,McCulloch County,Texas,7893.0,16.26,892.0,27.06,446.0,36495.0,71200.0,24.9,66.72,1.46,29.9,0.3,1.1,0.0,0.52,0.0,13.0,0.0,0.0,1.46,0,0,0
48307,2008,McCulloch County,Texas,7893.0,16.26,893.0,27.06,446.0,36495.0,71200.0,24.9,66.72,1.46,29.9,0.3,1.1,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0
48307,2009,McCulloch County,Texas,7893.0,16.26,893.0,27.06,446.0,36495.0,71200.0,24.9,66.72,1.46,29.9,0.3,1.1,0.0,0.52,0.0,2.0,1.0,0.11,0.22,0,0,0
48307,2010,McCulloch County,Texas,8283.0,15.19,893.0,26.75,601.0,36560.0,69800.0,27.9,67.22,1.61,29.89,0.28,0.34,0.01,0.54,0.11,1.0,1.0,0.11,0.11,0,0,0
48307,2011,McCulloch County,Texas,8273.0,12.42,912.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,1.0,1.0,0.11,0.11,0,0,0
48307,2012,McCulloch County,Texas,8273.0,12.42,931.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48307,2013,McCulloch County,Texas,8273.0,12.42,950.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48307,2014,McCulloch County,Texas,8273.0,12.42,969.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,2.0,2.0,0.21,0.21,0,0,0
48307,2015,McCulloch County,Texas,8273.0,12.42,988.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,7.0,7.0,0.71,0.71,0,0,0
48307,2016,McCulloch County,Texas,8273.0,12.42,1007.0,21.53,658.0,40561.0,67500.0,29.6,65.66,1.64,30.82,0.04,0.0,0.0,1.84,0.0,8.0,7.0,0.7,0.79,0,0,0
48309,2000,McLennan County,Texas,213517.0,17.61,31362.0,39.77,499.0,33560.0,67700.0,26.3,64.64,15.02,17.91,0.31,1.05,0.04,0.98,0.07,663.0,589.0,1.88,2.11,1,0,0
48309,2001,McLennan County,Texas,213517.0,17.61,31691.0,39.77,499.0,33560.0,67700.0,26.3,64.64,15.02,17.91,0.31,1.05,0.04,0.98,0.07,685.0,380.0,1.2,2.16,1,0,0
48309,2002,McLennan County,Texas,213517.0,17.61,32019.0,39.77,499.0,33560.0,67700.0,26.3,64.64,15.02,17.91,0.31,1.05,0.04,0.98,0.07,1614.0,882.0,2.75,5.04,0,0,0
48309,2003,McLennan County,Texas,213517.0,17.61,32348.0,39.77,499.0,33560.0,67700.0,26.3,64.64,15.02,17.91,0.31,1.05,0.04,0.98,0.07,1431.0,863.0,2.67,4.42,0,0,0
48309,2004,McLennan County,Texas,213517.0,17.61,32676.0,39.77,499.0,33560.0,67700.0,26.3,64.64,15.02,17.91,0.31,1.05,0.04,0.98,0.07,1419.0,918.0,2.81,4.34,0,0,0
48309,2005,McLennan County,Texas,228369.0,13.99,33005.0,39.74,718.0,40038.0,97200.0,34.1,61.04,14.61,21.54,0.27,1.39,0.01,1.09,0.06,1857.0,1099.0,3.33,5.63,0,0,0
48309,2006,McLennan County,Texas,228369.0,13.99,33334.0,39.74,718.0,40038.0,97200.0,34.1,61.04,14.61,21.54,0.27,1.39,0.01,1.09,0.06,2356.0,1183.0,3.55,7.07,0,0,0
48309,2007,McLennan County,Texas,228369.0,13.99,33662.0,39.74,718.0,40038.0,97200.0,34.1,61.04,14.61,21.54,0.27,1.39,0.01,1.09,0.06,2237.0,1226.0,3.64,6.65,0,0,0
48309,2008,McLennan County,Texas,228369.0,13.99,33991.0,39.74,718.0,40038.0,97200.0,34.1,61.04,14.61,21.54,0.27,1.39,0.01,1.09,0.06,2233.0,1271.0,3.74,6.57,1,0,0
48309,2009,McLennan County,Texas,228369.0,13.99,34319.0,39.74,718.0,40038.0,97200.0,34.1,61.04,14.61,21.54,0.27,1.39,0.01,1.09,0.06,2034.0,1122.0,3.27,5.93,0,0,0
48309,2010,McLennan County,Texas,234906.0,15.1,34648.0,39.87,756.0,41589.0,106600.0,32.6,58.87,14.43,23.61,0.3,1.33,0.04,1.32,0.1,2297.0,1281.0,3.7,6.63,0,0,0
48309,2011,McLennan County,Texas,241505.0,14.7,35347.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,2250.0,1180.0,3.34,6.37,0,0,0
48309,2012,McLennan County,Texas,241505.0,14.7,36045.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,1829.0,844.0,2.34,5.07,0,0,0
48309,2013,McLennan County,Texas,241505.0,14.7,36744.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,1734.0,969.0,2.64,4.72,1,0,0
48309,2014,McLennan County,Texas,241505.0,14.7,37442.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,2082.0,1238.0,3.31,5.56,0,0,0
48309,2015,McLennan County,Texas,241505.0,14.7,38141.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,2339.0,1455.0,3.81,6.13,0,0,0
48309,2016,McLennan County,Texas,241505.0,14.7,38839.0,41.4,765.0,42687.0,114700.0,32.0,57.66,14.18,24.82,0.15,1.51,0.01,1.58,0.09,1611.0,948.0,2.44,4.15,0,0,0
48311,2000,McMullen County,Texas,851.0,20.68,69.0,19.44,420.0,32500.0,46800.0,19.0,65.33,1.18,33.14,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2001,McMullen County,Texas,851.0,20.68,68.0,19.44,420.0,32500.0,46800.0,19.0,65.33,1.18,33.14,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2002,McMullen County,Texas,851.0,20.68,66.0,19.44,420.0,32500.0,46800.0,19.0,65.33,1.18,33.14,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2003,McMullen County,Texas,851.0,20.68,65.0,19.44,420.0,32500.0,46800.0,19.0,65.33,1.18,33.14,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2004,McMullen County,Texas,851.0,20.68,64.0,19.44,420.0,32500.0,46800.0,19.0,65.33,1.18,33.14,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2005,McMullen County,Texas,938.0,2.3,63.0,19.24,296.0,40550.0,81100.0,39.0,55.22,0.0,43.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2006,McMullen County,Texas,938.0,2.3,61.0,19.24,296.0,40550.0,81100.0,39.0,55.22,0.0,43.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2007,McMullen County,Texas,938.0,2.3,60.0,19.24,296.0,40550.0,81100.0,39.0,55.22,0.0,43.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2008,McMullen County,Texas,938.0,2.3,59.0,19.24,296.0,40550.0,81100.0,39.0,55.22,0.0,43.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2009,McMullen County,Texas,938.0,2.3,57.0,19.24,296.0,40550.0,81100.0,39.0,55.22,0.0,43.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2010,McMullen County,Texas,707.0,18.18,56.0,18.06,702.0,38438.0,66200.0,12.7,61.1,1.13,36.92,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2011,McMullen County,Texas,778.0,13.89,58.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2012,McMullen County,Texas,778.0,13.89,60.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2013,McMullen County,Texas,778.0,13.89,63.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2014,McMullen County,Texas,778.0,13.89,65.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2015,McMullen County,Texas,778.0,13.89,67.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48311,2016,McMullen County,Texas,778.0,13.89,69.0,21.58,523.0,46250.0,69300.0,10.0,50.39,0.0,48.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48313,2000,Madison County,Texas,12940.0,15.79,901.0,23.02,436.0,29418.0,55900.0,21.9,60.29,22.53,15.78,0.23,0.39,0.02,0.73,0.04,2.0,2.0,0.22,0.22,0,0,0
48313,2001,Madison County,Texas,12940.0,15.79,916.0,23.02,436.0,29418.0,55900.0,21.9,60.29,22.53,15.78,0.23,0.39,0.02,0.73,0.04,1.0,1.0,0.11,0.11,0,0,0
48313,2002,Madison County,Texas,12940.0,15.79,930.0,23.02,436.0,29418.0,55900.0,21.9,60.29,22.53,15.78,0.23,0.39,0.02,0.73,0.04,10.0,5.0,0.54,1.08,0,0,0
48313,2003,Madison County,Texas,12940.0,15.79,945.0,23.02,436.0,29418.0,55900.0,21.9,60.29,22.53,15.78,0.23,0.39,0.02,0.73,0.04,12.0,6.0,0.64,1.27,0,0,0
48313,2004,Madison County,Texas,12940.0,15.79,959.0,23.02,436.0,29418.0,55900.0,21.9,60.29,22.53,15.78,0.23,0.39,0.02,0.73,0.04,10.0,8.0,0.83,1.04,0,0,0
48313,2005,Madison County,Texas,13202.0,15.58,974.0,21.59,534.0,33952.0,82700.0,27.0,57.84,22.1,19.35,0.43,0.29,0.0,0.0,0.0,5.0,5.0,0.51,0.51,0,0,0
48313,2006,Madison County,Texas,13202.0,15.58,989.0,21.59,534.0,33952.0,82700.0,27.0,57.84,22.1,19.35,0.43,0.29,0.0,0.0,0.0,10.0,10.0,1.01,1.01,0,0,0
48313,2007,Madison County,Texas,13202.0,15.58,1003.0,21.59,534.0,33952.0,82700.0,27.0,57.84,22.1,19.35,0.43,0.29,0.0,0.0,0.0,5.0,5.0,0.5,0.5,0,0,0
48313,2008,Madison County,Texas,13202.0,15.58,1018.0,21.59,534.0,33952.0,82700.0,27.0,57.84,22.1,19.35,0.43,0.29,0.0,0.0,0.0,8.0,8.0,0.79,0.79,0,0,0
48313,2009,Madison County,Texas,13202.0,15.58,1032.0,21.59,534.0,33952.0,82700.0,27.0,57.84,22.1,19.35,0.43,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48313,2010,Madison County,Texas,13664.0,14.99,1047.0,25.01,607.0,41202.0,84200.0,24.7,58.77,19.66,19.67,0.23,0.56,0.01,1.06,0.03,2.0,2.0,0.19,0.19,0,0,0
48313,2011,Madison County,Texas,13838.0,17.26,1068.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,10.0,10.0,0.94,0.94,0,0,0
48313,2012,Madison County,Texas,13838.0,17.26,1090.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,10.0,10.0,0.92,0.92,0,0,0
48313,2013,Madison County,Texas,13838.0,17.26,1111.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,19.0,19.0,1.71,1.71,0,0,0
48313,2014,Madison County,Texas,13838.0,17.26,1132.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,25.0,23.0,2.03,2.21,0,0,0
48313,2015,Madison County,Texas,13838.0,17.26,1154.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,17.0,16.0,1.39,1.47,0,0,0
48313,2016,Madison County,Texas,13838.0,17.26,1175.0,33.03,751.0,39390.0,103100.0,26.6,56.53,18.59,21.69,0.15,0.27,0.14,2.62,0.0,27.0,25.0,2.13,2.3,0,0,0
48315,2000,Marion County,Texas,10941.0,22.36,826.0,17.92,399.0,25347.0,48700.0,24.8,71.46,23.75,2.4,0.72,0.21,0.0,1.43,0.03,0.0,0.0,0.0,0.0,0,0,0
48315,2001,Marion County,Texas,10941.0,22.36,839.0,17.92,399.0,25347.0,48700.0,24.8,71.46,23.75,2.4,0.72,0.21,0.0,1.43,0.03,0.0,0.0,0.0,0.0,0,0,0
48315,2002,Marion County,Texas,10941.0,22.36,852.0,17.92,399.0,25347.0,48700.0,24.8,71.46,23.75,2.4,0.72,0.21,0.0,1.43,0.03,1.0,1.0,0.12,0.12,0,0,0
48315,2003,Marion County,Texas,10941.0,22.36,866.0,17.92,399.0,25347.0,48700.0,24.8,71.46,23.75,2.4,0.72,0.21,0.0,1.43,0.03,0.0,0.0,0.0,0.0,0,0,0
48315,2004,Marion County,Texas,10941.0,22.36,879.0,17.92,399.0,25347.0,48700.0,24.8,71.46,23.75,2.4,0.72,0.21,0.0,1.43,0.03,1.0,1.0,0.11,0.11,0,0,0
48315,2005,Marion County,Texas,10570.0,15.23,892.0,20.26,515.0,30385.0,55800.0,26.9,72.33,20.52,3.25,0.37,0.57,0.13,2.83,0.0,1.0,1.0,0.11,0.11,0,0,0
48315,2006,Marion County,Texas,10570.0,15.23,905.0,20.26,515.0,30385.0,55800.0,26.9,72.33,20.52,3.25,0.37,0.57,0.13,2.83,0.0,5.0,5.0,0.55,0.55,0,0,0
48315,2007,Marion County,Texas,10570.0,15.23,918.0,20.26,515.0,30385.0,55800.0,26.9,72.33,20.52,3.25,0.37,0.57,0.13,2.83,0.0,6.0,6.0,0.65,0.65,0,0,0
48315,2008,Marion County,Texas,10570.0,15.23,932.0,20.26,515.0,30385.0,55800.0,26.9,72.33,20.52,3.25,0.37,0.57,0.13,2.83,0.0,6.0,6.0,0.64,0.64,0,0,0
48315,2009,Marion County,Texas,10570.0,15.23,945.0,20.26,515.0,30385.0,55800.0,26.9,72.33,20.52,3.25,0.37,0.57,0.13,2.83,0.0,11.0,11.0,1.16,1.16,0,0,0
48315,2010,Marion County,Texas,10546.0,15.12,958.0,20.85,566.0,32226.0,71400.0,31.6,71.72,21.99,3.11,0.68,0.47,0.03,1.92,0.08,18.0,18.0,1.88,1.88,0,0,0
48315,2011,Marion County,Texas,10248.0,13.62,978.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,16.0,13.0,1.33,1.64,0,0,0
48315,2012,Marion County,Texas,10248.0,13.62,997.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,9.0,6.0,0.6,0.9,0,0,0
48315,2013,Marion County,Texas,10248.0,13.62,1017.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,16.0,16.0,1.57,1.57,0,0,0
48315,2014,Marion County,Texas,10248.0,13.62,1036.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,14.0,14.0,1.35,1.35,0,0,0
48315,2015,Marion County,Texas,10248.0,13.62,1056.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,13.0,12.0,1.14,1.23,0,0,0
48315,2016,Marion County,Texas,10248.0,13.62,1075.0,24.13,594.0,34175.0,85500.0,32.3,70.96,22.92,3.87,0.23,1.62,0.0,0.39,0.0,7.0,5.0,0.47,0.65,0,0,0
48317,2000,Martin County,Texas,4746.0,18.73,420.0,25.86,311.0,31836.0,53800.0,19.6,56.81,1.56,40.56,0.17,0.17,0.0,0.74,0.0,2.0,2.0,0.48,0.48,0,0,0
48317,2001,Martin County,Texas,4746.0,18.73,423.0,25.86,311.0,31836.0,53800.0,19.6,56.81,1.56,40.56,0.17,0.17,0.0,0.74,0.0,4.0,3.0,0.71,0.95,0,0,0
48317,2002,Martin County,Texas,4746.0,18.73,426.0,25.86,311.0,31836.0,53800.0,19.6,56.81,1.56,40.56,0.17,0.17,0.0,0.74,0.0,3.0,3.0,0.7,0.7,0,0,0
48317,2003,Martin County,Texas,4746.0,18.73,428.0,25.86,311.0,31836.0,53800.0,19.6,56.81,1.56,40.56,0.17,0.17,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0,0,0
48317,2004,Martin County,Texas,4746.0,18.73,431.0,25.86,311.0,31836.0,53800.0,19.6,56.81,1.56,40.56,0.17,0.17,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0,0,0
48317,2005,Martin County,Texas,4447.0,4.65,434.0,24.87,178.0,37463.0,77100.0,18.8,59.84,3.06,34.79,0.0,0.34,0.0,1.98,0.0,1.0,1.0,0.23,0.23,0,0,0
48317,2006,Martin County,Texas,4447.0,4.65,437.0,24.87,178.0,37463.0,77100.0,18.8,59.84,3.06,34.79,0.0,0.34,0.0,1.98,0.0,1.0,1.0,0.23,0.23,0,0,0
48317,2007,Martin County,Texas,4447.0,4.65,440.0,24.87,178.0,37463.0,77100.0,18.8,59.84,3.06,34.79,0.0,0.34,0.0,1.98,0.0,1.0,1.0,0.23,0.23,0,0,0
48317,2008,Martin County,Texas,4447.0,4.65,442.0,24.87,178.0,37463.0,77100.0,18.8,59.84,3.06,34.79,0.0,0.34,0.0,1.98,0.0,2.0,2.0,0.45,0.45,0,0,0
48317,2009,Martin County,Texas,4447.0,4.65,445.0,24.87,178.0,37463.0,77100.0,18.8,59.84,3.06,34.79,0.0,0.34,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0,0,0
48317,2010,Martin County,Texas,4799.0,12.89,448.0,27.17,486.0,41964.0,69600.0,23.8,53.72,1.4,43.47,0.31,0.23,0.06,0.67,0.15,1.0,1.0,0.22,0.22,0,0,0
48317,2011,Martin County,Texas,5252.0,10.59,461.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0,0,0
48317,2012,Martin County,Texas,5252.0,10.59,474.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,3.0,2.0,0.42,0.63,0,0,0
48317,2013,Martin County,Texas,5252.0,10.59,487.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,2.0,2.0,0.41,0.41,0,0,0
48317,2014,Martin County,Texas,5252.0,10.59,499.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,3.0,3.0,0.6,0.6,0,0,0
48317,2015,Martin County,Texas,5252.0,10.59,512.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,4.0,4.0,0.78,0.78,0,0,0
48317,2016,Martin County,Texas,5252.0,10.59,525.0,24.48,768.0,55682.0,99400.0,22.6,51.2,2.32,45.56,0.57,0.0,0.21,0.13,0.0,12.0,11.0,2.1,2.29,0,0,0
48319,2000,Mason County,Texas,3738.0,13.2,318.0,19.79,306.0,30921.0,53900.0,24.0,77.9,0.13,20.95,0.43,0.05,0.0,0.4,0.13,0.0,0.0,0.0,0.0,0,0,0
48319,2001,Mason County,Texas,3738.0,13.2,324.0,19.79,306.0,30921.0,53900.0,24.0,77.9,0.13,20.95,0.43,0.05,0.0,0.4,0.13,0.0,0.0,0.0,0.0,0,0,0
48319,2002,Mason County,Texas,3738.0,13.2,329.0,19.79,306.0,30921.0,53900.0,24.0,77.9,0.13,20.95,0.43,0.05,0.0,0.4,0.13,2.0,2.0,0.61,0.61,0,0,0
48319,2003,Mason County,Texas,3738.0,13.2,335.0,19.79,306.0,30921.0,53900.0,24.0,77.9,0.13,20.95,0.43,0.05,0.0,0.4,0.13,2.0,2.0,0.6,0.6,0,0,0
48319,2004,Mason County,Texas,3738.0,13.2,340.0,19.79,306.0,30921.0,53900.0,24.0,77.9,0.13,20.95,0.43,0.05,0.0,0.4,0.13,1.0,1.0,0.29,0.29,0,0,0
48319,2005,Mason County,Texas,3890.0,8.01,346.0,19.56,540.0,37847.0,130300.0,30.3,83.55,0.36,14.29,0.62,0.0,0.0,1.18,0.0,4.0,4.0,1.16,1.16,0,0,0
48319,2006,Mason County,Texas,3890.0,8.01,352.0,19.56,540.0,37847.0,130300.0,30.3,83.55,0.36,14.29,0.62,0.0,0.0,1.18,0.0,1.0,1.0,0.28,0.28,0,0,0
48319,2007,Mason County,Texas,3890.0,8.01,357.0,19.56,540.0,37847.0,130300.0,30.3,83.55,0.36,14.29,0.62,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2008,Mason County,Texas,3890.0,8.01,363.0,19.56,540.0,37847.0,130300.0,30.3,83.55,0.36,14.29,0.62,0.0,0.0,1.18,0.0,1.0,1.0,0.28,0.28,0,0,0
48319,2009,Mason County,Texas,3890.0,8.01,368.0,19.56,540.0,37847.0,130300.0,30.3,83.55,0.36,14.29,0.62,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2010,Mason County,Texas,4012.0,9.39,374.0,21.32,444.0,44408.0,162900.0,31.6,77.07,0.35,21.54,0.27,0.17,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0,0,0
48319,2011,Mason County,Texas,4066.0,9.49,381.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2012,Mason County,Texas,4066.0,9.49,389.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2013,Mason County,Texas,4066.0,9.49,396.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2014,Mason County,Texas,4066.0,9.49,403.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0,0,0
48319,2015,Mason County,Texas,4066.0,9.49,411.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48319,2016,Mason County,Texas,4066.0,9.49,418.0,21.35,746.0,37654.0,154800.0,33.3,71.77,0.02,24.57,0.52,3.12,0.0,0.0,0.0,2.0,2.0,0.48,0.48,0,0,0
48321,2000,Matagorda County,Texas,37957.0,18.5,4619.0,33.23,411.0,32174.0,61500.0,22.4,52.43,12.59,31.35,0.33,2.35,0.02,0.89,0.06,13.0,13.0,0.28,0.28,0,0,0
48321,2001,Matagorda County,Texas,37957.0,18.5,4622.0,33.23,411.0,32174.0,61500.0,22.4,52.43,12.59,31.35,0.33,2.35,0.02,0.89,0.06,44.0,16.0,0.35,0.95,0,0,0
48321,2002,Matagorda County,Texas,37957.0,18.5,4624.0,33.23,411.0,32174.0,61500.0,22.4,52.43,12.59,31.35,0.33,2.35,0.02,0.89,0.06,69.0,27.0,0.58,1.49,0,0,0
48321,2003,Matagorda County,Texas,37957.0,18.5,4627.0,33.23,411.0,32174.0,61500.0,22.4,52.43,12.59,31.35,0.33,2.35,0.02,0.89,0.06,32.0,32.0,0.69,0.69,0,0,0
48321,2004,Matagorda County,Texas,37957.0,18.5,4630.0,33.23,411.0,32174.0,61500.0,22.4,52.43,12.59,31.35,0.33,2.35,0.02,0.89,0.06,93.0,89.0,1.92,2.01,0,0,0
48321,2005,Matagorda County,Texas,37008.0,17.61,4633.0,29.72,550.0,40307.0,74200.0,28.8,48.11,11.14,36.32,0.55,2.37,0.0,1.34,0.17,64.0,59.0,1.27,1.38,1,0,0
